"100","0100084493",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15113","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.7021980"
"100","0100088022",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1684990"
"100","0100088022",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1685140"
"100","0100088086",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15102","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1695480"
"100","0100088086",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15113","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1695550"
"100","0100088110",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15102","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1699330"
"100","0100088110",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15113","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1699410"
"100","0100088119",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1700750"
"100","0100088119",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1700830"
"100","0100088175",2,"","0001","","","20160101","20201231","012","03","3","","","","","F11005","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1709910"
"100","0100088175",3,"","0001","","","20210101","99991231","012","03","3","","","","","F11005","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121249","20210119111305.1709960"
"100","0100000019",2,"","0001","","","20160101","20201231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6211690"
"100","0100000019",3,"","0001","","","20210101","99991231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6212080"
"100","0100000040",2,"","0001","","","20160101","20201231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6213460"
"100","0100000040",3,"","0001","","","20210101","99991231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6213630"
"100","0100081837",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15102","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6214780"
"100","0100081837",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15113","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6214950"
"100","0100081947",2,"","0001","","","20160101","20201231","012","03","3","","","","","F14020","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6216870"
"100","0100081947",3,"","0001","","","20210101","99991231","012","03","3","","","","","F14020","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6217040"
"100","0100081948",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6217210"
"100","0100081948",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6217380"
"100","0100083710",2,"","0001","","","20160101","20201231","012","03","3","","","","","F14022","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6218340"
"100","0100083710",3,"","0001","","","20210101","99991231","012","03","3","","","","","F14022","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6218530"
"100","0100083712",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15103","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6219040"
"100","0100083712",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15103","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6219200"
"100","0100083715",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6220120"
"100","0100083715",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6220280"
"100","0100083716",2,"","0001","","","20160101","20201231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6220450"
"100","0100083716",3,"","0001","","","20210101","99991231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6220610"
"100","0100083717",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15103","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6220770"
"100","0100083717",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15114","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6220940"
"100","0100083718",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15108","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6221110"
"100","0100083718",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6221270"
"100","0100083720",2,"","0001","","","20160101","20201231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6221930"
"100","0100083720",3,"","0001","","","20210101","99991231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6222090"
"100","0100083722",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15103","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6222630"
"100","0100083722",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15114","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6222820"
"100","0100083724",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6223350"
"100","0100083724",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6223520"
"100","0100083725",2,"","0001","","","20160101","20201231","012","03","3","","","","","F14020","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6223690"
"100","0100083725",3,"","0001","","","20210101","99991231","012","03","3","","","","","F14020","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6223870"
"100","0100083728",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15102","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6224800"
"100","0100083728",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15102","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6224970"
"100","0100083729",2,"","0001","","","20160101","20201231","012","03","3","","","","","F10002","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6225130"
"100","0100083729",3,"","0001","","","20210101","99991231","012","03","3","","","","","F10002","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6225330"
"100","0100083731",2,"","0001","","","20160101","20200331","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6225900"
"100","0100083734",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6227170"
"100","0100083736",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6228100"
"100","0100083736",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15113","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6228270"
"100","0100083737",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6228440"
"100","0100083737",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6228610"
"100","0100083738",2,"","0001","","","20160101","20201231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6228770"
"100","0100083738",3,"","0001","","","20210101","99991231","012","03","3","","","","","F10302","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6229000"
"100","0100083740",2,"","0001","","","20160101","20201231","012","03","3","","","","","F11005","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6229580"
"100","0100083740",3,"","0001","","","20210101","99991231","012","03","3","","","","","F11005","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6229730"
"100","0100083741",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15103","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6229870"
"100","0100083741",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15114","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6230240"
"100","0100083742",2,"","0001","","","20160101","20201231","012","03","3","","","","","F15101","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6230420"
"100","0100083742",3,"","0001","","","20210101","99991231","012","03","3","","","","","F15112","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6230590"
"100","0100083746",2,"","0001","","","20160101","20201231","012","03","3","","","","","F14105","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6231870"
"100","0100083746",3,"","0001","","","20210101","99991231","012","03","3","","","","","F14105","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6232040"
"100","0100083747",2,"","0001","","","20160101","20190625","012","03","3","","","","","F15102","","00000000","0000","000","0","000",127,"N","Nein","Nein","U","Nein","3","Nein","Nein","N","0","0","Nein","7","Nein","Nein","0","Nein","Nein","20210119","121248","20210119111304.6232210"
